"source","target","action"
"AARS","AKT1",1
"AARS","ARF1",1
"AARS","HGS",1
"AARS","HSP90AB1",1
"AARS","TUBB",1
"AARS","UBA1",1
"AARS","UBE2I",1
"AARS2","ANAPC2",1
"AARS2","AP2M1",1
"AARS2","ARFGAP2",1
"AARS2","ARHGEF1",1
"AARS2","ATG12",-1
"AARS2","ATP6V1G2",1
"AARS2","CHD8",1
"AARS2","CHMP2B",-1
"AARS2","CUL7",1
"AARS2","FOLR1",-1
"AARS2","HGS",1
"AARS2","HSP90AB1",1
"AARS2","INPPL1",1
"AARS2","ITPR3",1
"AARS2","MCM3",1
"AARS2","NAT10",1
"AARS2","NCK1",-1
"AARS2","NCKAP1L",1
"AARS2","PPP2R5D",1
"AARS2","PPP2R5E",-1
"AARS2","STK11",1
"AARS2","SYMPK",1
"AARS2","TJAP1",1
"AARS2","TUBB",1
"AARS2","TYK2",1
"AARS2","UBA1",1
"AARS2","UBE2I",1
"ABCA2","ANAPC10",-1
"ABCA2","ARHGEF1",1
"ABCA2","ARRB2",1
"ABCA2","ATG12",-1
"ABCA2","ATP6V0C",1
"ABCA2","CD4",1
"ABCA2","DGKZ",1
"ABCA2","FLNA",1
"ABCA2","HERC1",1
"ABCA2","HGS",1
"ABCA2","HLA-C",1
"ABCA2","HLA-F",1
"ABCA2","HLA-G",1
"ABCA2","IFNGR2",1
"ABCA2","IL2RG",1
"ABCA2","IRF9",1
"ABCA2","ITGAL",1
"ABCA2","JAK3",1
"ABCA2","NCKAP1L",1
"ABCA2","NXF1",1
"ABCA2","POLR2K",-1
"ABCA2","PRKACA",1
"ABCA2","RAB5B",1
"ABCA2","SSBP1",-1
"ABCA2","STAT2",1
"ABCA2","TLN1",1
"ABCA2","UBE2Z",1
"ABCA7","ADRBK1",1
"ABCA7","ANAPC2",1
"ABCA7","AP2M1",1
"ABCA7","ARFGAP2",1
"ABCA7","ARHGEF1",1
"ABCA7","ATG12",-1
"ABCA7","ATP6V0A1",1
"ABCA7","ATP6V1G2",1
"ABCA7","BECN1",1
"ABCA7","CDC25B",1
"ABCA7","CDC34",1
"ABCA7","CDC42",-1
"ABCA7","CHD8",1
"ABCA7","CHMP2B",-1
"ABCA7","CRK",-1
"ABCA7","CTSZ",-1
"ABCA7","DGKA",1
"ABCA7","DGKZ",1
"ABCA7","E2F4",1
"ABCA7","EDNRB",-1
"ABCA7","EGLN2",1
"ABCA7","EPOR",1
"ABCA7","FOLR1",-1
"ABCA7","FZR1",1
"ABCA7","HCLS1",1
"ABCA7","HGS",1
"ABCA7","INPP5D",1
"ABCA7","INPPL1",1
"ABCA7","IRF9",1
"ABCA7","JMJD7-PLA2G4B",1
"ABCA7","LTB4R",1
"ABCA7","MAP2K7",1
"ABCA7","MAP4K1",1
"ABCA7","MAPK8IP3",1
"ABCA7","MDN1",1
"ABCA7","MPHOSPH10",-1
"ABCA7","MVK",1
"ABCA7","NCKAP1L",1
"ABCA7","NXF1",1
"ABCA7","PFN1",1
"ABCA7","PIK3CD",1
"ABCA7","PPP2R5E",-1
"ABCA7","PRKACA",1
"ABCA7","PRKCI",-1
"ABCA7","PSD4",1
"ABCA7","RAB5B",1
"ABCA7","RAPGEF1",1
"ABCA7","SEC61A2",1
"ABCA7","SH3GLB2",1
"ABCA7","SPI1",1
"ABCA7","STAT6",1
"ABCA7","STK4",1
"ABCA7","STRADA",1
"ABCA7","SYMPK",1
"ABCA7","SYVN1",1
"ABCA7","TLN1",1
"ABCA7","TYK2",1
"ABCA7","UBA1",1
"ABCA7","UBE2I",1
"ABCA7","UBE2Z",1
"ABCA7","VHL",1
"ABCA7","VPS37A",-1
"ABCA7","ZFYVE27",1
"ABCB1","ABCB4",1
"ABCB4","ABCB1",1
"ABCB6","ADRBK1",1
"ABCB6","ANAPC2",1
"ABCB6","AP2M1",1
"ABCB6","ARF1",1
"ABCB6","ARFGAP2",1
"ABCB6","ARHGEF1",1
"ABCB6","ATG12",-1
"ABCB6","ATP6V1G2",1
"ABCB6","FOLR1",-1
"ABCB6","HGS",1
"ABCB6","INPPL1",1
"ABCB6","UBA1",1
"ABCC1","ABCC10",1
"ABCC1","ANAPC10",-1
"ABCC1","ARHGEF1",1
"ABCC1","ATG12",-1
"ABCC1","ATP6V0C",1
"ABCC1","CAPZA2",-1
"ABCC1","CHD8",1
"ABCC1","CSNK1G2",1
"ABCC1","CTBP1",1
"ABCC1","DGKZ",1
"ABCC1","DVL3",1
"ABCC1","DYNC1H1",1
"ABCC1","DYNC1LI2",1
"ABCC1","FLNA",1
"ABCC1","HCLS1",1
"ABCC1","HERC1",1
"ABCC1","HGS",1
"ABCC1","IMPA1",-1
"ABCC1","MCL1",1
"ABCC1","MGRN1",1
"ABCC1","MSN",1
"ABCC1","MTMR3",1
"ABCC1","MYH9",1
"ABCC1","NCKAP1L",1
"ABCC1","NCOR2",1
"ABCC1","NXT1",-1
"ABCC1","PI4KA",1
"ABCC1","PIK3CD",1
"ABCC1","PIP5K1C",1
"ABCC1","POLR2K",-1
"ABCC1","POP4",-1
"ABCC1","RCHY1",-1
"ABCC1","SPTAN1",1
"ABCC1","SSH1",1
"ABCC1","STAT2",1
"ABCC1","STK11",1
"ABCC1","STK4",1
"ABCC1","SYMPK",1
"ABCC1","TCEB1",-1
"ABCC1","TYK2",1
"ABCC1","UBE2Z",1
"ABCC1","WIPF2",1
"ABCC10","ABCC1",1
"ABCC10","ANAPC10",-1
"ABCC10","ARHGEF1",1
"ABCC10","ATP6V0C",1
"ABCC10","DGKZ",1
"ABCC10","DYNC1LI2",1
"ABCC10","HACL1",-1
"ABCC10","HERC1",1
"ABCC10","HLA-C",1
"ABCC10","HLA-F",1
"ABCC10","HLA-G",1
"ABCC10","JAK3",1
"ABCC10","JMJD7-PLA2G4B",1
"ABCC10","MTMR3",1
"ABCC10","NUMBL",1
"ABCC10","POLR2K",-1
"ABCC10","PPP3R1",-1
"ABCC10","SSBP1",-1
"ABCC10","STAT2",1
"ABCC10","SYMPK",1
"ABCC5","JMJD7-PLA2G4B",1
"ABCC5","SYMPK",1
"ABCD1","ATP6AP1",1
"ABCD1","ATP6V0C",1
"ABL1","ACTB",1
"ABL1","ACTN4",1
"ABL1","AKT1",1
"ABL1","ANAPC10",-1
"ABL1","ANAPC2",1
"ABL1","AP2A2",1
"ABL1","AP2M1",1
"ABL1","ARF1",1
"ABL1","ARFGAP1",1
"ABL1","ARFGAP2",1
"ABL1","ARHGEF1",1
"ABL1","ATG12",-1
"ABL1","ATP6V0A1",1
"ABL1","ATP6V0C",1
"ABL1","ATP6V1G2",1
"ABL1","CAPN1",1
"ABL1","CAPZA2",-1
"ABL1","CCDC53",-1
"ABL1","CHD8",1
"ABL1","CHMP2B",-1
"ABL1","CSNK1D",1
"ABL1","CTBP1",1
"ABL1","DGKZ",1
"ABL1","DVL3",1
"ABL1","DYNC1H1",1
"ABL1","E2F4",1
"ABL1","EGLN2",1
"ABL1","FLNA",1
"ABL1","FOLR1",-1
"ABL1","GBF1",1
"ABL1","HCLS1",1
"ABL1","HGS",1
"ABL1","HSP90AB1",1
"ABL1","IKBKG",1
"ABL1","IMPA1",-1
"ABL1","INPP5D",1
"ABL1","INPPL1",1
"ABL1","JAK1",1
"ABL1","JUND",1
"ABL1","MAP2K2",1
"ABL1","MAP2K3",1
"ABL1","MAX",1
"ABL1","MGRN1",1
"ABL1","MSN",1
"ABL1","MTMR3",1
"ABL1","MYH9",1
"ABL1","NCKAP1L",1
"ABL1","NCOR2",1
"ABL1","PEX3",-1
"ABL1","PFN1",1
"ABL1","PIK3CD",1
"ABL1","PIP5K1C",1
"ABL1","POLR2A",1
"ABL1","POLR2K",-1
"ABL1","POP4",-1
"ABL1","PPP2R1A",1
"ABL1","PRKACA",1
"ABL1","PSD4",1
"ABL1","RAB5B",1
"ABL1","RAP1B",-1
"ABL1","RAPGEF1",1
"ABL1","SPTAN1",1
"ABL1","SRF",1
"ABL1","STAM2",-1
"ABL1","STAT6",1
"ABL1","STK11",1
"ABL1","STK36",1
"ABL1","STK4",1
"ABL1","STRADA",1
"ABL1","TAOK2",1
"ABL1","TCEB1",-1
"ABL1","TGFB1",1
"ABL1","TPM3",1
"ABL1","TSC2",1
"ABL1","TUBB",1
"ABL1","TYK2",1
"ABL1","UBA1",1
"ABL1","UBE2I",1
"ABL1","UBE2Z",1
"ABL1","WAS",1
"ABL1","WASF2",1
"ABL1","WIPF2",1
"ACAP1","ARHGEF1",1
"ACAP1","ARRB2",1
"ACAP1","CORO1A",1
"ACAP1","DGKZ",1
"ACAP1","HCLS1",1
"ACAP1","IL2RG",1
"ACAP1","INPP5D",1
"ACAP1","ITGAL",1
"ACAP1","JAK3",1
"ACAP1","NCKAP1L",1
"ACAP1","PFN1",1
"ACAP1","PSD4",1
"ACAP3","ADRBK1",1
"ACAP3","ANAPC10",-1
"ACAP3","ANAPC2",1
"ACAP3","AP2A2",1
"ACAP3","AP2M1",1
"ACAP3","ARFGAP2",1
"ACAP3","ARHGEF1",1
"ACAP3","ARRB2",1
"ACAP3","ATG12",-1
"ACAP3","ATP6V1G2",1
"ACAP3","CHD8",1
"ACAP3","CHMP2B",-1
"ACAP3","DGKZ",1
"ACAP3","DVL3",1
"ACAP3","E2F4",1
"ACAP3","EGLN2",1
"ACAP3","FLNA",1
"ACAP3","FOLR1",-1
"ACAP3","GBF1",1
"ACAP3","HGS",1
"ACAP3","IFNGR2",1
"ACAP3","IMPA1",-1
"ACAP3","INPPL1",1
"ACAP3","ITPR3",1
"ACAP3","JMJD7-PLA2G4B",1
"ACAP3","MAP2K2",1
"ACAP3","PFN1",1
"ACAP3","POLR2K",-1
"ACAP3","PPP1R12C",1
"ACAP3","PRKACA",1
"ACAP3","PSD4",1
"ACAP3","RAB5B",1
"ACAP3","RAF1",1
"ACAP3","SH3GLB2",1
"ACAP3","SPTAN1",1
"ACAP3","UBA1",1
"ACOX1","ADRBK1",-1
"ACOX1","ANAPC2",-1
"ACOX1","AP2M1",-1
"ACOX1","ARF1",-1
"ACOX1","ARFGAP2",-1
"ACOX1","ARHGEF1",-1
"ACOX1","ATP6V1G2",-1
"ACOX1","CDC42",1
"ACOX1","CHD8",-1
"ACOX1","CTSZ",1
"ACOX1","DVL3",-1
"ACOX1","E2F4",-1
"ACOX1","EGLN2",-1
"ACOX1","EPOR",-1
"ACOX1","FOLR1",1
"ACOX1","GUCY1B3",1
"ACOX1","HCLS1",-1
"ACOX1","HGS",-1
"ACOX1","HSP90AB1",-1
"ACOX1","IL18",1
"ACOX1","INPP5D",-1
"ACOX1","INPPL1",-1
"ACOX1","MAP2K7",-1
"ACOX1","MAPK8IP3",-1
"ACOX1","MCM3",-1
"ACOX1","NCKAP1L",-1
"ACOX1","NXF1",-1
"ACOX1","PPP2R1A",-1
"ACOX1","PSD4",-1
"ACOX1","PWP2",-1
"ACOX1","RAF1",-1
"ACOX1","RAPGEF1",-1
"ACOX1","STAT6",-1
"ACOX1","SYMPK",-1
"ACOX1","SYVN1",-1
"ACOX1","TUBB",-1
"ACOX1","TYK2",-1
"ACOX1","UBA1",-1
"ACOX1","UBE2I",-1
"ACOX1","VHL",-1
"ACOX1","ZFYVE27",-1
"ACSL1","FCGR2A",1
"ACSL1","SOD2",1
"ACTB","ABL1",1
"ACTB","ACTG1",1
"ACTB","ACTN4",1
"ACTB","AKT1",1
"ACTB","AKT1S1",1
"ACTB","ANAPC10",-1
"ACTB","ANAPC11",-1
"ACTB","ANAPC2",1
"ACTB","AP2A2",1
"ACTB","AP2M1",1
"ACTB","ARF1",1
"ACTB","ARFGAP2",1
"ACTB","ARHGEF1",1
"ACTB","ARHGEF11",1
"ACTB","ARRB2",1
"ACTB","ATG12",-1
"ACTB","ATP6AP1",1
"ACTB","ATP6V0A1",1
"ACTB","ATP6V0C",1
"ACTB","ATP6V1G2",1
"ACTB","CAPZB",1
"ACTB","CD4",1
"ACTB","CHD8",1
"ACTB","CORO1A",1
"ACTB","CSF1R",1
"ACTB","CSNK1D",1
"ACTB","CTBP1",1
"ACTB","CYTH1",1
"ACTB","DDB1",1
"ACTB","DGKZ",1
"ACTB","DIAPH1",1
"ACTB","DNM2",1
"ACTB","DVL3",1
"ACTB","E2F4",1
"ACTB","EGLN2",1
"ACTB","FLNA",1
"ACTB","GBF1",1
"ACTB","GIT2",1
"ACTB","GNAI2",1
"ACTB","HCLS1",1
"ACTB","HGS",1
"ACTB","HLA-B",1
"ACTB","HSP90AB1",1
"ACTB","IL2RG",1
"ACTB","IMPA1",-1
"ACTB","INPP5D",1
"ACTB","INPPL1",1
"ACTB","JAK1",1
"ACTB","JAK3",1
"ACTB","MAP2K2",1
"ACTB","MAP2K7",1
"ACTB","MAP4K1",1
"ACTB","MCL1",1
"ACTB","MSN",1
"ACTB","MYH9",1
"ACTB","NCKAP1L",1
"ACTB","NCOR2",1
"ACTB","NXF1",1
"ACTB","PFN1",1
"ACTB","PI4KA",1
"ACTB","PIK3CD",1
"ACTB","PIP5K1C",1
"ACTB","POLR2A",1
"ACTB","POLR2K",-1
"ACTB","PPP1R12C",1
"ACTB","PPP2R1A",1
"ACTB","PRKACA",1
"ACTB","PSD4",1
"ACTB","PTK2B",1
"ACTB","RAB5B",1
"ACTB","RAB5C",1
"ACTB","RAPGEF1",1
"ACTB","RELA",1
"ACTB","SPTAN1",1
"ACTB","SSH1",1
"ACTB","STAT6",1
"ACTB","TCEB1",-1
"ACTB","TGFB1",1
"ACTB","TSC2",1
"ACTB","TUBB",1
"ACTB","TYK2",1
"ACTB","UBA1",1
"ACTB","WAS",1
"ACTB","WASF2",1
"ACTB","WIPF2",1
"ACTB","ZYX",1
"ACTG1","ACTB",1
"ACTG1","ACTN4",1
"ACTG1","ANAPC10",-1
"ACTG1","ARF1",1
"ACTG1","CAPZB",1
"ACTG1","CHD8",1
"ACTG1","COL6A2",1
"ACTG1","DGKZ",1
"ACTG1","DVL3",1
"ACTG1","EGLN2",1
"ACTG1","FLNA",1
"ACTG1","HCLS1",1
"ACTG1","HGS",1
"ACTG1","JAK3",1
"ACTG1","JUND",1
"ACTG1","MAP2K2",1
"ACTG1","MAP2K3",1
"ACTG1","MCL1",1
"ACTG1","MSN",1
"ACTG1","MYH9",1
"ACTG1","PFN1",1
"ACTG1","PIK3CD",1
"ACTG1","POLR2A",1
"ACTG1","POLR2K",-1
"ACTG1","RAB5B",1
"ACTG1","RAPGEF1",1
"ACTG1","RELA",1
"ACTG1","SPTAN1",1
"ACTG1","TGFB1",1
"ACTG1","TUBB",1
"ACTG1","UBA1",1
"ACTG1","WAS",1
"ACTG1","WIPF2",1
"ACTG1","ZYX",1
"ACTN1","C1R",1
"ACTN1","CCND1",1
"ACTN1","COL1A1",1
"ACTN1","COL1A2",1
"ACTN1","COL4A1",1
"ACTN1","COL4A2",1
"ACTN1","COL6A1",1
"ACTN1","COL6A2",1
"ACTN1","COL6A3",1
"ACTN1","CSF1",1
"ACTN1","CTNND1",1
"ACTN1","CTSK",1
"ACTN1","CTTN",1
"ACTN1","DAB2",1
"ACTN1","EHD2",1
"ACTN1","EPAS1",1
"ACTN1","FN1",1
"ACTN1","GAS1",1
"ACTN1","GNA11",1
"ACTN1","GNAQ",1
"ACTN1","HSPG2",1
"ACTN1","IL1R1",1
"ACTN1","ITGA5",1
"ACTN1","ITGAM",1
"ACTN1","ITGB5",1
"ACTN1","JAG1",1
"ACTN1","LAMA4",1
"ACTN1","LAMB2",1
"ACTN1","LAMP1",1
"ACTN1","LMNA",1
"ACTN1","MMP2",1
"ACTN1","MRAS",1
"ACTN1","MRC2",1
"ACTN1","MYL9",1
"ACTN1","MYLK",1
"ACTN1","NBL1",1
"ACTN1","NCKAP1",1
"ACTN1","OSMR",1
"ACTN1","PDGFRA",1
"ACTN1","PDGFRB",1
"ACTN1","RAB13",1
"ACTN1","SERPINF1",1
"ACTN1","SHC1",1
"ACTN1","THBS2",1
"ACTN1","VAMP3",1
"ACTN1","VCAN",1
"ACTN4","ABL1",1
"ACTN4","ACTB",1
"ACTN4","ACTG1",1
"ACTN4","AKT1",1
"ACTN4","ANAPC10",-1
"ACTN4","ANAPC2",1
"ACTN4","AP2M1",1
"ACTN4","ARF1",1
"ACTN4","ARFGAP1",1
"ACTN4","ARFGAP2",1
"ACTN4","ARHGEF1",1
"ACTN4","ATG12",-1
"ACTN4","ATP2A2",1
"ACTN4","ATP6AP1",1
"ACTN4","ATP6V0A1",1
"ACTN4","ATP6V0C",1
"ACTN4","ATP6V1G2",1
"ACTN4","CAPN1",1
"ACTN4","CAPZA2",-1
"ACTN4","CAPZB",1
"ACTN4","CD34",1
"ACTN4","CHD8",1
"ACTN4","COL6A2",1
"ACTN4","DGKZ",1
"ACTN4","DIAPH1",1
"ACTN4","DNM2",1
"ACTN4","DVL3",1
"ACTN4","DYNC1H1",1
"ACTN4","EGLN2",1
"ACTN4","FLNA",1
"ACTN4","GBF1",1
"ACTN4","GNAI2",1
"ACTN4","HCLS1",1
"ACTN4","HGS",1
"ACTN4","IMPA1",-1
"ACTN4","INPP5D",1
"ACTN4","INPPL1",1
"ACTN4","ITPR3",1
"ACTN4","JAK3",1
"ACTN4","JUND",1
"ACTN4","MAP2K2",1
"ACTN4","MAP3K11",1
"ACTN4","MCL1",1
"ACTN4","MSN",1
"ACTN4","MYH9",1
"ACTN4","NCOR2",1
"ACTN4","PFN1",1
"ACTN4","PIK3CD",1
"ACTN4","PIP4K2B",1
"ACTN4","PIP5K1C",1
"ACTN4","PLD2",1
"ACTN4","POLR2A",1
"ACTN4","POLR2K",-1
"ACTN4","POP4",-1
"ACTN4","PPP2R1A",1
"ACTN4","PRKACA",1
"ACTN4","PTK2B",1
"ACTN4","RAB5B",1
"ACTN4","RAPGEF1",1
"ACTN4","RELA",1
"ACTN4","SPTAN1",1
"ACTN4","STK36",1
"ACTN4","TGFB1",1
"ACTN4","TSC2",1
"ACTN4","TUBB",1
"ACTN4","TYK2",1
"ACTN4","UBA1",1
"ACTN4","UBE2W",-1
"ACTN4","WAS",1
"ACTN4","WASF2",1
"ACTN4","WIPF2",1
"ACTN4","ZYX",1
"ACVR1","IL1R1",1
"ACVR1","IL6ST",1
"ACVR1","JAG1",1
"ACVR1","LPAR6",1
"ACVR1","NCKAP1",1
"ACVR1","SPG20",1
"ADCY7","EPB41L3",1
"ADCY7","NHP2",-1
"ADCY9","ASAP2",1
"ADCY9","CTBP2",1
"ADCY9","EPAS1",1
"ADCY9","GUCY1A3",1
"ADCY9","MYLK",1
"ADCY9","TJP1",1
"ADRA2A","OSMR",1
"ADRBK1","ABCA7",1
"ADRBK1","ABCB6",1
"ADRBK1","ACAP3",1
"ADRBK1","ACOX1",-1
"ADRBK1","AGRN",1
"ADRBK1","AKT1",1
"ADRBK1","AKT2",1
"ADRBK1","ANAPC10",-1
"ADRBK1","ANAPC2",1
"ADRBK1","AP2A1",1
"ADRBK1","AP2A2",1
"ADRBK1","AP2M1",1
"ADRBK1","APH1A",1
"ADRBK1","ARAF",1
"ADRBK1","ARF1",1
"ADRBK1","ARF3",1
"ADRBK1","ARF5",1
"ADRBK1","ARFGAP1",1
"ADRBK1","ARFGAP2",1
"ADRBK1","ARHGEF1",1
"ADRBK1","ARHGEF11",1
"ADRBK1","ARRB2",1
"ADRBK1","ATF2",-1
"ADRBK1","ATG12",-1
"ADRBK1","ATG4B",1
"ADRBK1","ATP6V0A1",1
"ADRBK1","ATP6V0C",1
"ADRBK1","ATP6V1F",1
"ADRBK1","ATP6V1G1",-1
"ADRBK1","ATP6V1G2",1
"ADRBK1","BAK1",1
"ADRBK1","BECN1",1
"ADRBK1","CACNG6",1
"ADRBK1","CALR",1
"ADRBK1","CAPN1",1
"ADRBK1","CAPZA2",-1
"ADRBK1","CAV2",-1
"ADRBK1","CCDC53",-1
"ADRBK1","CCNG1",-1
"ADRBK1","CDC25B",1
"ADRBK1","CDC34",1
"ADRBK1","CDC42",-1
"ADRBK1","CDK2",1
"ADRBK1","CER1",1
"ADRBK1","CHD8",1
"ADRBK1","CHMP2B",-1
"ADRBK1","CLTB",1
"ADRBK1","CORO1A",1
"ADRBK1","CRK",-1
"ADRBK1","CSNK1G2",1
"ADRBK1","CSNK1G3",-1
"ADRBK1","CTSZ",-1
"ADRBK1","CUL7",1
"ADRBK1","CYBA",1
"ADRBK1","CYTH1",1
"ADRBK1","DARS",-1
"ADRBK1","DGKZ",1
"ADRBK1","DIAPH2",-1
"ADRBK1","DNM2",1
"ADRBK1","DVL3",1
"ADRBK1","E2F4",1
"ADRBK1","EDNRB",-1
"ADRBK1","EGLN2",1
"ADRBK1","EIF6",1
"ADRBK1","ELK1",1
"ADRBK1","EPN1",1
"ADRBK1","EPOR",1
"ADRBK1","FARSA",1
"ADRBK1","FLNA",1
"ADRBK1","FOLR1",-1
"ADRBK1","FZR1",1
"ADRBK1","GBF1",1
"ADRBK1","GNG11",-1
"ADRBK1","GRB2",1
"ADRBK1","HACL1",-1
"ADRBK1","HCLS1",1
"ADRBK1","HGS",1
"ADRBK1","IFNA17",1
"ADRBK1","IFNGR2",1
"ADRBK1","IKBKG",1
"ADRBK1","IL11RA",1
"ADRBK1","IMPA1",-1
"ADRBK1","INPP5B",1
"ADRBK1","INPP5D",1
"ADRBK1","INPPL1",1
"ADRBK1","IP6K2",1
"ADRBK1","IQGAP3",1
"ADRBK1","IRF9",1
"ADRBK1","ITCH",-1
"ADRBK1","ITPR3",1
"ADRBK1","JAK3",1
"ADRBK1","JMJD7-PLA2G4B",1
"ADRBK1","KAT2A",1
"ADRBK1","KLK3",1
"ADRBK1","LMO7",-1
"ADRBK1","LTB4R",1
"ADRBK1","M6PR",1
"ADRBK1","MAP2K2",1
"ADRBK1","MAP2K3",1
"ADRBK1","MAP2K7",1
"ADRBK1","MAP4K1",1
"ADRBK1","MAPK8IP3",1
"ADRBK1","MCM3",1
"ADRBK1","MDN1",1
"ADRBK1","MPHOSPH10",-1
"ADRBK1","MPV17L",1
"ADRBK1","MTMR3",1
"ADRBK1","MVK",1
"ADRBK1","NAT10",1
"ADRBK1","NCK1",-1
"ADRBK1","NCKAP1L",1
"ADRBK1","NCSTN",1
"ADRBK1","NFKB2",1
"ADRBK1","NLGN2",1
"ADRBK1","NMD3",-1
"ADRBK1","NOL6",1
"ADRBK1","NOS1",1
"ADRBK1","NUMBL",1
"ADRBK1","NXF1",1
"ADRBK1","PAX8",1
"ADRBK1","PDGFC",-1
"ADRBK1","PFN1",1
"ADRBK1","PGF",1
"ADRBK1","PI4KB",1
"ADRBK1","PIK3CD",1
"ADRBK1","PIK3R1",-1
"ADRBK1","PIM1",1
"ADRBK1","PIP5K1C",1
"ADRBK1","PKMYT1",1
"ADRBK1","PLD2",1
"ADRBK1","POLR2A",1
"ADRBK1","POLR2K",-1
"ADRBK1","POP4",-1
"ADRBK1","PPM1D",-1
"ADRBK1","PPP1R12C",1
"ADRBK1","PPP2R1A",1
"ADRBK1","PPP2R1B",1
"ADRBK1","PPP2R5D",1
"ADRBK1","PPP2R5E",-1
"ADRBK1","PPP5C",1
"ADRBK1","PRKACA",1
"ADRBK1","PRKCI",-1
"ADRBK1","PSD4",1
"ADRBK1","PSENEN",1
"ADRBK1","PTK2B",1
"ADRBK1","PWP2",1
"ADRBK1","RAB11B",1
"ADRBK1","RAB11FIP3",1
"ADRBK1","RAB22A",-1
"ADRBK1","RAB5B",1
"ADRBK1","RAB5C",1
"ADRBK1","RAF1",1
"ADRBK1","RALB",1
"ADRBK1","RAP1B",-1
"ADRBK1","RAPGEF1",1
"ADRBK1","RPA2",1
"ADRBK1","RXRB",1
"ADRBK1","SAE1",1
"ADRBK1","SEC22B",1
"ADRBK1","SEC61A2",1
"ADRBK1","SH3GLB2",1
"ADRBK1","SNX1",1
"ADRBK1","SPG21",1
"ADRBK1","SPI1",1
"ADRBK1","SPTAN1",1
"ADRBK1","STAT5A",1
"ADRBK1","STAT6",1
"ADRBK1","STK11",1
"ADRBK1","STK36",1
"ADRBK1","STK4",1
"ADRBK1","STRADA",1
"ADRBK1","SYMPK",1
"ADRBK1","SYVN1",1
"ADRBK1","TAOK2",1
"ADRBK1","TCOF1",1
"ADRBK1","TJAP1",1
"ADRBK1","TLN1",1
"ADRBK1","TUBA1A",-1
"ADRBK1","TUBB",1
"ADRBK1","TYK2",1
"ADRBK1","UBA1",1
"ADRBK1","UBE2D4",1
"ADRBK1","UBE2I",1
"ADRBK1","UBE2K",-1
"ADRBK1","UBE2Z",1
"ADRBK1","ULK3",1
"ADRBK1","VHL",1
"ADRBK1","VPS26A",-1
"ADRBK1","VPS35",-1
"ADRBK1","WAS",1
"ADRBK1","WIPF2",1
"ADRBK1","WNT6",1
"ADRBK1","YWHAH",1
"ADRBK1","YWHAQ",-1
"ADRBK1","ZBTB17",1
"ADRBK1","ZFYVE27",1
"ADRBK1","ZMAT3",-1
"AGPS","VPS37A",1
"AGRN","ADRBK1",1
"AGRN","ANAPC10",-1
"AGRN","ANAPC2",1
"AGRN","AP2A1",1
"AGRN","AP2M1",1
"AGRN","APH1A",1
"AGRN","ARF1",1
"AGRN","ARF3",1
"AGRN","ARF5",1
"AGRN","ARFGAP1",1
"AGRN","ARFGAP2",1
"AGRN","ARHGEF1",1
"AGRN","ARHGEF11",1
"AGRN","ARRB2",1
"AGRN","ATF2",-1
"AGRN","ATG12",-1
"AGRN","ATP6V0A1",1
"AGRN","ATP6V0C",1
"AGRN","ATP6V1F",1
"AGRN","ATP6V1G2",1
"AGRN","BECN1",1
"AGRN","CACNG6",1
"AGRN","CALR",1
"AGRN","CDC25B",1
"AGRN","CDC34",1
"AGRN","CHD8",1
"AGRN","CHMP2B",-1
"AGRN","CLTB",1
"AGRN","CTSZ",-1
"AGRN","CUL7",1
"AGRN","DARS",-1
"AGRN","DGKZ",1
"AGRN","DVL3",1
"AGRN","E2F4",1
"AGRN","EDNRB",-1
"AGRN","EGLN2",1
"AGRN","EPN1",1
"AGRN","EPOR",1
"AGRN","FLNA",1
"AGRN","FOLR1",-1
"AGRN","FZR1",1
"AGRN","GBF1",1
"AGRN","HACL1",-1
"AGRN","HGS",1
"AGRN","IFNGR2",1
"AGRN","IKBKG",1
"AGRN","IMPA1",-1
"AGRN","INPPL1",1
"AGRN","IRF9",1
"AGRN","JMJD7-PLA2G4B",1
"AGRN","LMO7",-1
"AGRN","LTB4R",1
"AGRN","M6PR",1
"AGRN","MAP2K2",1
"AGRN","MAP2K3",1
"AGRN","MAP2K7",1
"AGRN","MAPK8IP3",1
"AGRN","MDN1",1
"AGRN","MPHOSPH10",-1
"AGRN","MTMR3",1
"AGRN","MVK",1
"AGRN","NCKAP1L",1
"AGRN","NCSTN",1
"AGRN","NFKB2",1
"AGRN","NLGN2",1
"AGRN","PAX8",1
"AGRN","PFN1",1
"AGRN","PIP5K1C",1
"AGRN","POLR2A",1
"AGRN","POLR2K",-1
"AGRN","POP4",-1
"AGRN","PPM1D",-1
"AGRN","PPP1R12C",1
"AGRN","PPP2R1A",1
"AGRN","PPP2R5D",1
"AGRN","PPP2R5E",-1
"AGRN","PRKACA",1
"AGRN","PSD4",1
"AGRN","PTK2B",1
"AGRN","RAB5B",1
"AGRN","RAB5C",1
"AGRN","RALB",1
"AGRN","SEC61A2",1
"AGRN","SH3GLB2",1
"AGRN","SNX1",1
"AGRN","SPG21",1
"AGRN","SPI1",1
"AGRN","STAT2",1
"AGRN","STRADA",1
"AGRN","SYMPK",1
"AGRN","SYVN1",1
"AGRN","TAOK2",1
"AGRN","TLN1",1
"AGRN","TYK2",1
"AGRN","UBA1",1
"AGRN","UBE2D4",1
"AGRN","UBE2K",-1
"AGRN","UBE2Z",1
"AGRN","VHL",1
"AGRN","WNT6",1
"AGRN","YWHAH",1
