"source","target","action"
"FOS","BCL2L11",1
"FOS","HRK",1
"FOS","FIGF",1
"FOS","PGF",1
"FOS","VEGFA",1
"FOS","VEGFB",1
"FOS","VEGFC",1
"FOS","MMP1",1
"FOS","MMP2",1
"FOS","MMP9",1
"FST","INHBA",-1
"FST","INHBB",-1
"FST","INHBC",-1
"FST","INHBE",-1
"FZD1","DVL1",1
"FZD1","DVL2",1
"FZD1","DVL3",1
"FZD10","DVL1",1
"FZD10","DVL2",1
"FZD10","DVL3",1
"FZD2","DVL1",1
"FZD2","DVL2",1
"FZD2","DVL3",1
"FZD3","DVL1",1
"FZD3","DVL2",1
"FZD3","DVL3",1
"FZD4","DVL1",1
"FZD4","DVL2",1
"FZD4","DVL3",1
"FZD5","DVL1",1
"FZD5","DVL2",1
"FZD5","DVL3",1
"FZD6","DVL1",1
"FZD6","DVL2",1
"FZD6","DVL3",1
"FZD7","DVL1",1
"FZD7","DVL2",1
"FZD7","DVL3",1
"FZD8","DVL1",1
"FZD8","DVL2",1
"FZD8","DVL3",1
"FZD9","DVL1",1
"FZD9","DVL2",1
"FZD9","DVL3",1
"FZR1","CDK1",-1
"FZR1","CCNB3",-1
"FZR1","CCNB1",-1
"FZR1","CCNB2",-1
"GADD45A","MAP3K4",1
"GADD45A","CDK1",-1
"GADD45A","PCNA",1
"GADD45A","CCNB3",-1
"GADD45A","CCNB1",-1
"GADD45A","CCNB2",-1
"GADD45B","MAP3K4",1
"GADD45B","CDK1",-1
"GADD45B","PCNA",1
"GADD45B","CCNB3",-1
"GADD45B","CCNB1",-1
"GADD45B","CCNB2",-1
"GADD45G","MAP3K4",1
"GADD45G","CDK1",-1
"GADD45G","PCNA",1
"GADD45G","CCNB3",-1
"GADD45G","CCNB1",-1
"GADD45G","CCNB2",-1
"GDF5","AMHR2",1
"GDF5","BMPR2",1
"GDF6","AMHR2",1
"GDF6","BMPR2",1
"GDF7","AMHR2",1
"GDF7","BMPR2",1
"GLI1","BMP2",1
"GLI1","BMP4",1
"GLI1","WNT16",1
"GLI1","WNT4",1
"GLI1","WNT1",1
"GLI1","WNT2",1
"GLI1","WNT3",1
"GLI1","WNT5A",1
"GLI1","WNT6",1
"GLI1","WNT7A",1
"GLI1","WNT7B",1
"GLI1","WNT8A",1
"GLI1","WNT8B",1
"GLI1","WNT10B",1
"GLI1","WNT11",1
"GLI1","WNT2B",1
"GLI1","WNT9A",1
"GLI1","WNT9B",1
"GLI1","WNT10A",1
"GLI1","WNT5B",1
"GLI1","WNT3A",1
"GLI1","PTCH1",1
"GLI1","GLI1",1
"GLI1","HHIP",1
"GLI1","PTCH2",1
"GLI2","BMP2",1
"GLI2","BMP4",1
"GLI2","WNT16",1
"GLI2","WNT4",1
"GLI2","WNT1",1
"GLI2","WNT2",1
"GLI2","WNT3",1
"GLI2","WNT5A",1
"GLI2","WNT6",1
"GLI2","WNT7A",1
"GLI2","WNT7B",1
"GLI2","WNT8A",1
"GLI2","WNT8B",1
"GLI2","WNT10B",1
"GLI2","WNT11",1
"GLI2","WNT2B",1
"GLI2","WNT9A",1
"GLI2","WNT9B",1
"GLI2","WNT10A",1
"GLI2","WNT5B",1
"GLI2","WNT3A",1
"GLI2","PTCH1",1
"GLI2","GLI1",1
"GLI2","HHIP",1
"GLI2","PTCH2",1
"GLI3","BMP2",1
"GLI3","BMP4",1
"GLI3","WNT16",1
"GLI3","WNT4",1
"GLI3","WNT1",1
"GLI3","WNT2",1
"GLI3","WNT3",1
"GLI3","WNT5A",1
"GLI3","WNT6",1
"GLI3","WNT7A",1
"GLI3","WNT7B",1
"GLI3","WNT8A",1
"GLI3","WNT8B",1
"GLI3","WNT10B",1
"GLI3","WNT11",1
"GLI3","WNT2B",1
"GLI3","WNT9A",1
"GLI3","WNT9B",1
"GLI3","WNT10A",1
"GLI3","WNT5B",1
"GLI3","WNT3A",1
"GLI3","PTCH1",1
"GLI3","GLI1",1
"GLI3","HHIP",1
"GLI3","PTCH2",1
"GNA12","RASA2",1
"GNG12","RASA2",1
"GRB2","SOS1",1
"GRB2","SOS2",1
"GSK3B","CCND1",-1
"GSK3B","CCND2",-1
"GSK3B","CCND3",-1
"GZMB","CASP3",1
"GZMB","PARP1",-1
"GZMB","BID",1
"GZMB","CASP8",1
"GZMB","DFFA",-1
"GZMB","CASP7",1
"GZMB","LMNA",-1
"GZMB","LMNB1",-1
"GZMB","LMNB2",-1
"GZMB","PARP2",-1
"GZMB","PARP3",-1
"GZMB","PARP4",-1
"GZMB","TUBA1B",-1
"GZMB","TUBA3E",-1
"GZMB","TUBA3D",-1
"GZMB","TUBA8",-1
"GZMB","TUBA4A",-1
"GZMB","TUBA3C",-1
"GZMB","TUBA1A",-1
"GZMB","TUBAL3",-1
"GZMB","TUBA1C",-1
"GZMB","MCL1",-1
"HGF","MET",1
"HIF1A","PDGFB",1
"HIF1A","TGFB1",1
"HIF1A","TGFB2",1
"HIF1A","TGFB3",1
"HIF1A","TGFA",1
"HIF1A","FIGF",1
"HIF1A","PGF",1
"HIF1A","VEGFA",1
"HIF1A","VEGFB",1
"HIF1A","VEGFC",1
"HIF1A","SLC2A1",1
"HRAS","MOS",1
"HRAS","RAF1",1
"HRAS","BRAF",1
"HRAS","PIK3R5",1
"HRAS","PIK3CA",1
"HRAS","PIK3CB",1
"HRAS","PIK3CD",1
"HRAS","PIK3CG",1
"HRAS","PIK3R1",1
"HRAS","PIK3R2",1
"HRAS","PIK3R3",1
"HRAS","ARAF",1
"HRAS","RASSF1",1
"HRAS","RALGDS",1
"HSP90AA1","AR",1
"HSP90AB1","AR",1
"HSP90B1","AR",1
"HSPA1A","MAPK8",-1
"HSPA1A","MAPK9",-1
"HSPA1A","MAPK10",-1
"HSPA1B","MAPK8",-1
"HSPA1B","MAPK9",-1
"HSPA1B","MAPK10",-1
"HSPA1L","MAPK8",-1
"HSPA1L","MAPK9",-1
"HSPA1L","MAPK10",-1
"HSPA2","MAPK8",-1
"HSPA2","MAPK9",-1
"HSPA2","MAPK10",-1
"HSPA6","MAPK8",-1
"HSPA6","MAPK9",-1
"HSPA6","MAPK10",-1
"HSPA8","MAPK8",-1
"HSPA8","MAPK9",-1
"HSPA8","MAPK10",-1
"HTRA2","BIRC2",-1
"HTRA2","BIRC3",-1
"HTRA2","XIAP",-1
"HTRA2","BIRC5",-1
"IGF1","IGF1R",1
"IGF1R","GRB2",1
"IGF1R","PLCG1",1
"IGF1R","PLCG2",1
"IGF1R","PIK3R5",1
"IGF1R","PIK3CA",1
"IGF1R","PIK3CB",1
"IGF1R","PIK3CD",1
"IGF1R","PIK3CG",1
"IGF1R","PIK3R1",1
"IGF1R","PIK3R2",1
"IGF1R","PIK3R3",1
"IGFBP3","IGF1",-1
"IKBKB","NFKBIA",1
"IKBKG","NFKBIA",1
"IL1A","IL1R1",1
"IL1A","IL1R2",1
"IL1B","IL1R1",1
"IL1B","IL1R2",1
"IL1R1","CASP3",1
"IL1R1","IRAK1",1
"IL1R1","IRAK4",1
"IL1R1","MYD88",1
"IL1R2","CASP3",1
"IL3","CSF2RB",1
"IL3","IL3RA",1
"IL3RA","HRAS",1
"IL3RA","KRAS",1
"IL3RA","NRAS",1
"IL3RA","PIK3R5",1
"IL3RA","PIK3CA",1
"IL3RA","PIK3CB",1
"IL3RA","PIK3CD",1
"IL3RA","PIK3CG",1
"IL3RA","PIK3R1",1
"IL3RA","PIK3R2",1
"IL3RA","PIK3R3",1
"INHBA","TGFB1",-1
"INHBA","TGFB2",-1
"INHBA","TGFB3",-1
"INHBA","ACVR2A",1
"INHBA","ACVR2B",1
"INHBA","NODAL",-1
"INHBB","TGFB1",-1
"INHBB","TGFB2",-1
"INHBB","TGFB3",-1
"INHBB","ACVR2A",1
"INHBB","ACVR2B",1
"INHBB","NODAL",-1
"INHBC","TGFB1",-1
"INHBC","TGFB2",-1
"INHBC","TGFB3",-1
"INHBC","ACVR2A",1
"INHBC","ACVR2B",1
"INHBC","NODAL",-1
"INHBE","TGFB1",-1
"INHBE","TGFB2",-1
"INHBE","TGFB3",-1
"INHBE","ACVR2A",1
"INHBE","ACVR2B",1
"INHBE","NODAL",-1
"IRAK1","MAP3K7",1
"IRAK1","TAB2",1
"IRAK1","TAB1",1
"IRAK1","TAB3",1
"IRAK4","MAP3K7",1
"IRAK4","TAB2",1
"IRAK4","TAB1",1
"IRAK4","TAB3",1
"ITGA2","PTK2",1
"ITGA2B","PTK2",1
"ITGA3","PTK2",1
"ITGA6","PTK2",1
"ITGAV","PTK2",1
"ITGB1","PTK2",1
"JAK1","STAT3",1
"JAK1","STAT1",1
"JUN","FASLG",1
"JUN","TP53",1
"JUN","FAS",1
"JUN","CXCL8",1
"JUN","CDK4",1
"JUN","CCND1",1
"JUN","BCL2L11",1
"JUN","HRK",1
"JUN","FIGF",1
"JUN","PGF",1
"JUN","VEGFA",1
"JUN","VEGFB",1
"JUN","VEGFC",1
"JUN","MMP1",1
"JUN","MMP2",1
"JUN","MMP9",1
"JUP","MYC",1
"JUP","CCND1",1
"JUP","PPARD",1
"KIT","GRB2",1
"KIT","PIK3R5",1
"KIT","PIK3CA",1
"KIT","PIK3CB",1
"KIT","PIK3CD",1
"KIT","PIK3CG",1
"KIT","PIK3R1",1
"KIT","PIK3R2",1
"KIT","PIK3R3",1
"KITLG","KIT",1
"KRAS","MOS",1
"KRAS","RAF1",1
"KRAS","BRAF",1
"KRAS","PIK3R5",1
"KRAS","PIK3CA",1
"KRAS","PIK3CB",1
"KRAS","PIK3CD",1
"KRAS","PIK3CG",1
"KRAS","PIK3R1",1
"KRAS","PIK3R2",1
"KRAS","PIK3R3",1
"KRAS","ARAF",1
"KRAS","RASSF1",1
"KRAS","RALGDS",1
"LAMA1","ITGB1",1
"LAMA1","ITGA6",1
"LAMA1","ITGA2",1
"LAMA1","ITGA2B",1
"LAMA1","ITGA3",1
"LAMA1","ITGAV",1
"LAMA2","ITGB1",1
"LAMA2","ITGA6",1
"LAMA2","ITGA2",1
"LAMA2","ITGA2B",1
"LAMA2","ITGA3",1
"LAMA2","ITGAV",1
"LAMA3","ITGB1",1
"LAMA3","ITGA6",1
"LAMA3","ITGA2",1
"LAMA3","ITGA2B",1
"LAMA3","ITGA3",1
"LAMA3","ITGAV",1
"LAMA4","ITGB1",1
"LAMA4","ITGA6",1
"LAMA4","ITGA2",1
"LAMA4","ITGA2B",1
"LAMA4","ITGA3",1
"LAMA4","ITGAV",1
"LAMA5","ITGB1",1
"LAMA5","ITGA6",1
"LAMA5","ITGA2",1
"LAMA5","ITGA2B",1
"LAMA5","ITGA3",1
"LAMA5","ITGAV",1
"LAMB1","ITGB1",1
"LAMB1","ITGA6",1
"LAMB1","ITGA2",1
"LAMB1","ITGA2B",1
"LAMB1","ITGA3",1
"LAMB1","ITGAV",1
"LAMB2","ITGB1",1
"LAMB2","ITGA6",1
"LAMB2","ITGA2",1
"LAMB2","ITGA2B",1
"LAMB2","ITGA3",1
"LAMB2","ITGAV",1
"LAMB3","ITGB1",1
"LAMB3","ITGA6",1
"LAMB3","ITGA2",1
"LAMB3","ITGA2B",1
"LAMB3","ITGA3",1
"LAMB3","ITGAV",1
"LAMB4","ITGB1",1
"LAMB4","ITGA6",1
"LAMB4","ITGA2",1
"LAMB4","ITGA2B",1
"LAMB4","ITGA3",1
"LAMB4","ITGAV",1
"LAMC1","ITGB1",1
"LAMC1","ITGA6",1
"LAMC1","ITGA2",1
"LAMC1","ITGA2B",1
"LAMC1","ITGA3",1
"LAMC1","ITGAV",1
"LAMC2","ITGB1",1
"LAMC2","ITGA6",1
"LAMC2","ITGA2",1
"LAMC2","ITGA2B",1
"LAMC2","ITGA3",1
"LAMC2","ITGAV",1
"LAMC3","ITGB1",1
"LAMC3","ITGA6",1
"LAMC3","ITGA2",1
"LAMC3","ITGA2B",1
"LAMC3","ITGA3",1
"LAMC3","ITGAV",1
"LAT","PLCG1",1
"LEF1","MYC",1
"LEF1","CCND1",1
"LEF1","BIRC5",1
"LEFTY1","TGFB1",-1
"LEFTY1","TGFB2",-1
"LEFTY1","TGFB3",-1
"LEFTY1","NODAL",-1
"LEFTY2","TGFB1",-1
"LEFTY2","TGFB2",-1
"LEFTY2","TGFB3",-1
"LEFTY2","NODAL",-1
"LTA","LTBR",1
"LTB","LTBR",1
"LTBP1","TGFB1",-1
"LTBP1","TGFB2",-1
"LTBP1","TGFB3",-1
"MAD1L1","MAD2L2",1
"MAD1L1","MAD2L1",1
"MAD2L1","ANAPC10",-1
"MAD2L1","CDC26",-1
"MAD2L1","ANAPC13",-1
"MAD2L1","ANAPC2",-1
"MAD2L1","ANAPC4",-1
"MAD2L1","ANAPC5",-1
"MAD2L1","ANAPC7",-1
"MAD2L1","ANAPC11",-1
"MAD2L1","ANAPC1",-1
"MAD2L1","CDC23",-1
"MAD2L1","CDC16",-1
"MAD2L1","CDC27",-1
"MAD2L2","ANAPC10",-1
"MAD2L2","CDC26",-1
"MAD2L2","ANAPC13",-1
"MAD2L2","ANAPC2",-1
"MAD2L2","ANAPC4",-1
"MAD2L2","ANAPC5",-1
"MAD2L2","ANAPC7",-1
"MAD2L2","ANAPC11",-1
"MAD2L2","ANAPC1",-1
"MAD2L2","CDC23",-1
"MAD2L2","CDC16",-1
"MAD2L2","CDC27",-1
"MAP3K14","MAP3K7",1
"MAP3K14","TAB2",1
"MAP3K14","TAB1",1
"MAP3K14","TAB3",1
"MAP3K5","MAPK8",1
"MAP3K5","MAPK9",1
"MAP3K5","MAPK10",1
"MAPK1","JUN",1
"MAPK1","FOS",1
"MAPK1","BCL2",1
"MAPK1","ETS1",1
"MAPK10","NFATC3",-1
"MAPK10","NFATC1",-1
"MAPK10","FOS",1
"MAPK10","BCL2L1",-1
"MAPK10","BCL2",-1
"MAPK10","BID",1
"MAPK10","BAD",1
"MAPK3","JUN",1
"MAPK3","FOS",1
"MAPK3","BCL2",1
"MAPK3","ETS1",1
"MAPK8","NFATC3",-1
"MAPK8","NFATC1",-1
"MAPK8","FOS",1
"MAPK8","BCL2L1",-1
"MAPK8","BCL2",-1
"MAPK8","BID",1
"MAPK8","BAD",1
"MAPK9","NFATC3",-1
"MAPK9","NFATC1",-1
"MAPK9","FOS",1
"MAPK9","BCL2L1",-1
"MAPK9","BCL2",-1
"MAPK9","BID",1
"MAPK9","BAD",1
"MAX","PIAS2",-1
"MAX","CKS1B",1
"MAX","CKS2",1
"MCL1","BCL2L11",-1
"MDM2","TP53",-1
"MDM2","RB1",-1
"MDM4","TP53",-1
"MDM4","MDM2",1
"MECOM","MAPK8",-1
"MECOM","MAPK9",-1
"MECOM","MAPK10",-1
"MECOM","HDAC1",1
"MECOM","HDAC2",1
"MECOM","CTBP1",1
"MECOM","CTBP2",1
"MET","GRB2",1
"MRAS","MOS",1
"MRAS","RAF1",1
"MRAS","BRAF",1
"MYC","CXCL8",1
"MYC","CDKN2B",-1
"MYC","CDK4",1
"MYC","CCND1",1
"MYC","ZBTB17",-1
"MYC","PIAS2",-1
"MYC","CKS1B",1
"MYC","CKS2",1
"MYC","FIGF",1
"MYC","PGF",1
"MYC","VEGFA",1
"MYC","VEGFB",1
"MYC","VEGFC",1
"MYC","MMP1",1
"MYC","MMP2",1
"MYC","MMP9",1
"MYD88","MAP3K7",1
"MYD88","TAB2",1
"MYD88","TAB1",1
"MYD88","TRAF6",1
"MYD88","IRAK1",1
"MYD88","IRAK4",1
"MYD88","TAB3",1
"NF1","RRAS2",-1
"NF1","MRAS",-1
"NF1","HRAS",-1
"NF1","KRAS",-1
"NF1","NRAS",-1
"NF1","RRAS",-1
"NFKB1","NFKB2",1
"NFKB1","GADD45G",1
"NFKB1","GADD45A",1
"NFKB1","GADD45B",1
"NFKB1","TRAF6",1
"NFKB1","TRAF2",1
"NFKB1","IL1B",1
"NFKB1","TNF",1
"NFKB1","BCL2L1",1
"NFKB1","BCL2",1
"NFKB1","BIRC2",1
"NFKB1","BIRC3",1
"NFKB1","NFKBIA",1
"NFKB1","TRAF5",1
"NFKB1","TRAF3",1
"NFKB1","TNFAIP3",1
"NFKB1","TRAF1",1
"NFKB1","CXCL8",1
"NFKB1","PLAU",1
"NFKB1","BCL2A1",1
"NFKB1","CFLAR",1
"NFKB1","XIAP",1
"NFKB1","PTGS2",1
"NFKB1","CCL4L1",1
"NFKB1","CCL4",1
"NFKB1","CCL4L2",1
"NFKB1","VCAM1",1
"NFKB1","CXCL2",1
"NFKB1","CCND1",1
"NFKB1","BIRC5",1
"NFKB1","PTPN13",1
"NFKB1","NOS2",1
"NFKB1","BIRC8",1
"NFKB1","BIRC7",1
"NFKB1","TRAF4",1
"NFKB2","TRAF6",1
"NFKB2","TRAF2",1
"NFKB2","BCL2L1",1
"NFKB2","BCL2",1
"NFKB2","BIRC2",1
"NFKB2","BIRC3",1
"NFKB2","TRAF5",1
"NFKB2","TRAF3",1
"NFKB2","TNFSF13B",1
"NFKB2","TRAF1",1
"NFKB2","CCL13",1
"NFKB2","CXCL12",1
"NFKB2","XIAP",1
"NFKB2","PTGS2",1
"NFKB2","CCL21",1
"NFKB2","CCL19",1
"NFKB2","ICAM1",1
"NFKB2","CCND1",1
"NFKB2","NOS2",1
"NFKB2","BIRC8",1
"NFKB2","BIRC7",1
"NFKB2","TRAF4",1
"NGF","NTRK1",1
"NGF","NTRK2",1
"NODAL","ACVR2A",1
"NODAL","ACVR2B",1
"NOG","GDF7",-1
"NOG","AMH",-1
"NOG","BMP8A",-1
"NOG","GDF6",-1
"NOG","BMP2",-1
"NOG","BMP4",-1
"NOG","BMP5",-1
"NOG","BMP6",-1
"NOG","BMP7",-1
"NOG","BMP8B",-1
"NOG","GDF5",-1
"NRAS","MOS",1
"NRAS","RAF1",1
"NRAS","BRAF",1
"NRAS","PIK3R5",1
"NRAS","PIK3CA",1
"NRAS","PIK3CB",1
"NRAS","PIK3CD",1
"NRAS","PIK3CG",1
"NRAS","PIK3R1",1
"NRAS","PIK3R2",1
"NRAS","PIK3R3",1
"NRAS","ARAF",1
"NRAS","RASSF1",1
"NRAS","RALGDS",1
"NTF3","NTRK1",1
"NTF3","NTRK2",1
"NTF4","NTRK1",1
"NTF4","NTRK2",1
"NTRK1","HRAS",1
"NTRK1","KRAS",1
"NTRK1","NRAS",1
"NTRK1","PIK3R5",1
"NTRK1","PIK3CA",1
"NTRK1","PIK3CB",1
"NTRK1","PIK3CD",1
"NTRK1","PIK3CG",1
"NTRK1","PIK3R1",1
"NTRK1","PIK3R2",1
"NTRK1","PIK3R3",1
"PCNA","CDK4",-1
"PCNA","CDK6",-1
"PCNA","CCND1",-1
"PCNA","CCND2",-1
"PCNA","CCND3",-1
"PDGFA","PDGFRA",1
"PDGFA","PDGFRB",1
"PDGFB","PDGFRA",1
"PDGFB","PDGFRB",1
"PDGFRA","GRB2",1
"PDGFRA","PLCG1",1
"PDGFRA","PLCG2",1
"PDGFRA","PIK3R5",1
"PDGFRA","PIK3CA",1
"PDGFRA","PIK3CB",1
"PDGFRA","PIK3CD",1
"PDGFRA","PIK3CG",1
"PDGFRA","PIK3R1",1
"PDGFRA","PIK3R2",1
"PDGFRA","PIK3R3",1
"PDGFRB","GRB2",1
"PDGFRB","PLCG1",1
"PDGFRB","PLCG2",1
"PDGFRB","PIK3R5",1
"PDGFRB","PIK3CA",1
"PDGFRB","PIK3CB",1
"PDGFRB","PIK3CD",1
"PDGFRB","PIK3CG",1
"PDGFRB","PIK3R1",1
"PDGFRB","PIK3R2",1
"PDGFRB","PIK3R3",1
"PDPK1","AKT3",1
"PDPK1","AKT1",1
"PDPK1","AKT2",1
"PIAS2","CDKN2B",1
"PIDD1","BID",1
"PKMYT1","CDK1",-1
"PLK1","CDC25B",1
"PLK1","PKMYT1",-1
"PLK1","CDC25C",1
"PMAIP1","BCL2L1",-1
"PMAIP1","BCL2",-1
"PML","CCNA1",1
"PML","JUP",1
"PML","SPI1",-1
"PPM1A","MAP2K6",-1
"PPM1A","MAP2K3",-1
"PPM1A","MAP2K7",-1
"PPM1A","MAP2K4",-1
"PPM1B","MAP3K7",-1
"PPP5C","MAP3K5",-1
"PPP5D1","MAP3K5",-1
"PRKCA","BRAF",1
"PRKCA","ARAF",1
"PRKCB","BRAF",1
"PRKCB","CARD11",1
"PRKCB","ARAF",1
"PRKCG","BRAF",1
"PRKCG","ARAF",1
"PRKCQ","CARD11",1
"PRKDC","TP53",1
"PTCH1","SMO",-1
"PTK2","PIK3R5",1
"PTK2","PIK3CA",1
"PTK2","PIK3CB",1
"PTK2","PIK3CD",1
"PTK2","PIK3CG",1
"PTK2","PIK3R1",1
"PTK2","PIK3R2",1
"PTK2","PIK3R3",1
"PTPN5","MAPK1",-1
"PTPN5","MAPK3",-1
"PTPN5","MAPK14",-1
"PTPN5","MAPK11",-1
"PTPN5","MAPK13",-1
"PTPN5","MAPK12",-1
"PTPN5","MAPK8",-1
"PTPN5","MAPK9",-1
"PTPN5","MAPK10",-1
"PTPN7","MAPK1",-1
"PTPN7","MAPK3",-1
"PTPN7","MAPK14",-1
"PTPN7","MAPK11",-1
"PTPN7","MAPK13",-1
"PTPN7","MAPK12",-1
"PTPN7","MAPK8",-1
"PTPN7","MAPK9",-1
"PTPN7","MAPK10",-1
"PTPRR","MAPK1",-1
"PTPRR","MAPK3",-1
"PTPRR","MAPK14",-1
"PTPRR","MAPK11",-1
"PTPRR","MAPK13",-1
"PTPRR","MAPK12",-1
"PTPRR","MAPK8",-1
"PTPRR","MAPK9",-1
"PTPRR","MAPK10",-1
"PTTG1","ESPL1",-1
"PTTG2","ESPL1",-1
"RAC1","PAK1",1
"RAC1","PAK2",1
"RAC1","MAP3K1",1
"RAC2","PAK1",1
"RAC2","PAK2",1
"RAC2","MAP3K1",1
"RAC3","PAK1",1
"RAC3","PAK2",1
"RAC3","MAP3K1",1
"RALA","RALBP1",1
"RALA","PLD1",1
"RALB","RALBP1",1
"RALB","PLD1",1
"RALBP1","RAC1",-1
"RALBP1","RAC2",-1
"RALBP1","RAC3",-1
"RALBP1","CDC42",-1
"RALGDS","RAC1",1
"RALGDS","RAC2",1
"RALGDS","RAC3",1
"RALGDS","RHOA",1
"RALGDS","RALA",1
"RALGDS","RALB",1
"RAP1A","BRAF",1
"RAP1B","BRAF",1
"RAPGEF2","RRAS2",1
"RAPGEF2","MRAS",1
"RAPGEF2","HRAS",1
"RAPGEF2","KRAS",1
"RAPGEF2","NRAS",1
"RAPGEF2","RRAS",1
"RARA","CCNA1",1
"RARA","JUP",1
"RARA","SPI1",-1
"RASA1","RRAS2",-1
"RASA1","MRAS",-1
"RASA1","HRAS",-1
"RASA1","KRAS",-1
"RASA1","NRAS",-1
"RASA1","RRAS",-1
"RASA2","RRAS2",-1
"RASA2","MRAS",-1
"RASA2","HRAS",-1
"RASA2","KRAS",-1
"RASA2","NRAS",-1
"RASA2","RRAS",-1
"RASGRF1","RRAS2",1
"RASGRF1","MRAS",1
"RASGRF1","HRAS",1
"RASGRF1","KRAS",1
"RASGRF1","NRAS",1
"RASGRF1","RRAS",1
"RASGRF2","RRAS2",1
"RASGRF2","MRAS",1
"RASGRF2","HRAS",1
"RASGRF2","KRAS",1
"RASGRF2","NRAS",1
"RASGRF2","RRAS",1
"RASGRP1","RRAS2",1
"RASGRP1","MRAS",1
"RASGRP1","HRAS",1
"RASGRP1","KRAS",1
"RASGRP1","NRAS",1
"RASGRP1","RRAS",1
"RASGRP2","RRAS2",1
"RASGRP2","MRAS",1
"RASGRP2","HRAS",1
"RASGRP2","KRAS",1
"RASGRP2","NRAS",1
"RASGRP2","RRAS",1
"RASGRP3","RRAS2",1
"RASGRP3","MRAS",1
"RASGRP3","HRAS",1
"RASGRP3","KRAS",1
"RASGRP3","NRAS",1
"RASGRP3","RRAS",1
"RASGRP4","RRAS2",1
"RASGRP4","MRAS",1
"RASGRP4","HRAS",1
"RASGRP4","KRAS",1
"RASGRP4","NRAS",1
"RASGRP4","RRAS",1
"RBX1","CDKN1A",-1
"RBX1","CDKN1B",-1
"RBX1","CDKN1C",-1
"RBX1","SMAD2",-1
"RBX1","SMAD3",-1
"RBX1","CDK2",-1
"RBX1","CCNE1",-1
"RBX1","CCNE2",-1
"RELA","NFKB2",1
"RELA","GADD45G",1
"RELA","GADD45A",1
"RELA","GADD45B",1
"RELA","TRAF6",1
"RELA","TRAF2",1
"RELA","IL1B",1
"RELA","TNF",1
"RELA","BCL2L1",1
"RELA","BCL2",1
"RELA","BIRC2",1
"RELA","BIRC3",1
"RELA","NFKBIA",1
"RELA","TRAF5",1
"RELA","TRAF3",1
"RELA","TNFAIP3",1
"RELA","TRAF1",1
"RELA","CXCL8",1
"RELA","PLAU",1
"RELA","BCL2A1",1
"RELA","CFLAR",1
"RELA","XIAP",1
"RELA","PTGS2",1
"RELA","CCL4L1",1
"RELA","CCL4",1
"RELA","CCL4L2",1
"RELA","VCAM1",1
"RELA","CXCL2",1
"RELA","CCND1",1
"RELA","BIRC5",1
"RELA","PTPN13",1
"RELA","NOS2",1
"RELA","BIRC8",1
"RELA","BIRC7",1
"RELA","TRAF4",1
"RELB","TNFSF13B",1
"RELB","CCL13",1
"RELB","CXCL12",1
"RELB","CCL21",1
"RELB","CCL19",1
"RELB","ICAM1",1
"RHOA","ROCK1",1
"RIPK1","MAP3K7",1
"RIPK1","TAB2",1
"RIPK1","TAB1",1
"RIPK1","TAB3",1
"RRAS","MOS",1
"RRAS","RAF1",1
"RRAS","BRAF",1
"RRAS2","MOS",1
"RRAS2","RAF1",1
"RRAS2","BRAF",1
"RUNX1","HDAC1",1
"RUNX1","HDAC2",1
"RUNX1","CTBP1",1
"RUNX1","CTBP2",1
"RUNX1","JUP",1
"RUNX1","SPI1",-1
"RUNX1","CEBPA",-1
"RUNX1T1","JUP",1
"RUNX1T1","SPI1",-1
"RUNX1T1","CEBPA",-1
"SEPT4","BIRC2",-1
"SEPT4","BIRC3",-1
"SEPT4","XIAP",-1
"SEPT4","BIRC5",-1
"SFN","CDK1",-1
"SFN","CCNB3",-1
"SFN","CCNB1",-1
"SFN","CCNB2",-1
"SHH","PTCH1",-1
"SKP1","CDKN1A",-1
"SKP1","CDKN1B",-1
"SKP1","CDKN1C",-1
"SKP1","SMAD2",-1
"SKP1","SMAD3",-1
"SKP1","CDK2",-1
"SKP1","CCNE1",-1
"SKP1","CCNE2",-1
"SKP2","CDKN1A",-1
"SKP2","CDKN1B",-1
"SKP2","CDKN1C",-1
"SKP2","CDK2",-1
"SKP2","CCNE1",-1
"SKP2","CCNE2",-1
"SMAD1","SMAD4",1
"SMAD2","CDKN1A",1
"SMAD2","CDKN2B",1
"SMAD2","SMAD4",1
"SMAD3","CDKN1A",1
"SMAD3","CDKN2B",1
"SMAD3","SMAD4",1
"SMAD4","CDKN1A",1
"SMAD4","CDKN2B",1
"SMAD5","SMAD4",1
"SMAD6","SMAD2",-1
"SMAD6","SMAD3",-1
"SMAD6","SMAD1",-1
"SMAD6","SMAD5",-1
"SMAD6","SMAD9",-1
"SMAD7","SMAD2",-1
"SMAD7","SMAD3",-1
"SMAD7","SMAD1",-1
"SMAD7","SMAD5",-1
"SMAD7","SMAD9",-1
"SMAD9","SMAD4",1
"SMO","STK36",1
"SMO","SUFU",1
"SMURF1","TGFBR1",-1
"SMURF1","TGFBR2",-1
"SMURF2","TGFBR1",-1
"SMURF2","TGFBR2",-1
"SOS1","RRAS2",1
"SOS1","MRAS",1
"SOS1","HRAS",1
"SOS1","KRAS",1
"SOS1","NRAS",1
"SOS1","RRAS",1
"SOS2","RRAS2",1
"SOS2","MRAS",1
"SOS2","HRAS",1
"SOS2","KRAS",1
"SOS2","NRAS",1
"SOS2","RRAS",1
"SP1","CDKN2B",1
"SRF","FOS",1
"STAT1","FIGF",1
